pflanzen_id,deutscher_name,kategorie,aktivitaet,phase_von,phase_bis,monat_von,monat_bis,laufend,hinweis,quelle
KR000253,Heiliger Koriander,Pflege,Pflege (allgemein),,,,,1,Regelmäßig schneiden/beernten; Stauden im Frühjahr zurückschneiden; Teilung/Verjüngung bei Bedarf; Winterschutz je nach Art,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000253,Heiliger Koriander,Pflege,Winterschutz,9,10,,,0,frostempfindlich – vor Frost schützen/einräumen,Regel: zwei-Ursachen-Modell (Frost/Gefäß)
KR000254,Pandan,Anbau,Vorkultur,2,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000254,Pandan,Anbau,Aussaat,2,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000254,Pandan,Anbau,Pflanzung,4,5,,,0,ab Mai,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000254,Pandan,Nutzung,Ernte,5,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000254,Pandan,Nutzung,Blüte,5,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000254,Pandan,Pflege,Pflege (allgemein),,,,,1,Wärmeliebende Arten warm vorziehen; regelmäßig beernten; Samen/Früchte je nach Art ausreifen lassen; frostempfindliche Arten schützen,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000254,Pandan,Pflege,Winterschutz,9,10,,,0,frostempfindlich – vor Frost schützen/einräumen,Regel: zwei-Ursachen-Modell (Frost/Gefäß)
KR000255,Kaffernlimette,Anbau,Vorkultur,2,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000255,Kaffernlimette,Anbau,Aussaat,2,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000255,Kaffernlimette,Anbau,Pflanzung,4,5,,,0,ab Mai,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000255,Kaffernlimette,Nutzung,Ernte,5,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000255,Kaffernlimette,Nutzung,Blüte,5,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000255,Kaffernlimette,Pflege,Pflege (allgemein),,,,,1,Wärmeliebende Arten warm vorziehen; regelmäßig beernten; Samen/Früchte je nach Art ausreifen lassen; frostempfindliche Arten schützen,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000255,Kaffernlimette,Pflege,Winterschutz,9,10,,,0,frostempfindlich – vor Frost schützen/einräumen,Regel: zwei-Ursachen-Modell (Frost/Gefäß)
KR000256,Zitronenmyrte,Anbau,Vorkultur,2,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000256,Zitronenmyrte,Anbau,Aussaat,2,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000256,Zitronenmyrte,Anbau,Pflanzung,4,5,,,0,ab Mai,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000256,Zitronenmyrte,Nutzung,Ernte,5,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000256,Zitronenmyrte,Nutzung,Blüte,5,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000256,Zitronenmyrte,Pflege,Pflege (allgemein),,,,,1,Wärmeliebende Arten warm vorziehen; regelmäßig beernten; Samen/Früchte je nach Art ausreifen lassen; frostempfindliche Arten schützen,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000256,Zitronenmyrte,Pflege,Winterschutz,9,10,,,0,frostempfindlich – vor Frost schützen/einräumen,Regel: zwei-Ursachen-Modell (Frost/Gefäß)
KR000257,Australischer Minzbusch,Anbau,Vorkultur,2,3,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000257,Australischer Minzbusch,Anbau,Teilung/Vermehrung,3,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000257,Australischer Minzbusch,Anbau,Pflanzung,3,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000257,Australischer Minzbusch,Nutzung,Ernte,4,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000257,Australischer Minzbusch,Nutzung,Blüte,5,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000257,Australischer Minzbusch,Pflege,Rückschnitt,2,3,,,0,i.d.R. im Frühjahr; Detail s. Pflegetext,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000257,Australischer Minzbusch,Pflege,Pflege (allgemein),,,,,1,Regelmäßig schneiden/beernten; Stauden im Frühjahr zurückschneiden; Teilung/Verjüngung bei Bedarf; Winterschutz je nach Art,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000257,Australischer Minzbusch,Pflege,Winterschutz,9,10,,,0,frostempfindlich – vor Frost schützen/einräumen,Regel: zwei-Ursachen-Modell (Frost/Gefäß)
KR000258,Rhabarber,Anbau,Vorkultur,2,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000258,Rhabarber,Anbau,Aussaat,2,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000258,Rhabarber,Anbau,Pflanzung,3,5,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000258,Rhabarber,Nutzung,Ernte,5,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000258,Rhabarber,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000258,Rhabarber,Pflege,Rückschnitt,2,3,,,0,i.d.R. im Frühjahr; Detail s. Pflegetext,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000258,Rhabarber,Pflege,Pflege (allgemein),,,,,1,Gleichmäßig feucht halten; Blatt-/Stielernte laufend möglich; bei Stauden Rückschnitt nach Ernte,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000259,Erdbeere,Anbau,Pflanzung,7,8,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000259,Erdbeere,Anbau,Pflanzung,2,3,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000259,Erdbeere,Nutzung,Ernte,5,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000259,Erdbeere,Nutzung,Blüte,3,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000259,Erdbeere,Pflege,Rückschnitt,2,3,,,0,i.d.R. im Frühjahr; Detail s. Pflegetext,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000259,Erdbeere,Pflege,Pflege (allgemein),,,,,1,Schnitt je nach Art im passenden Zeitfenster; wässern in Trockenphasen; mulchen/auslichten nach Bedarf,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000259,Erdbeere,Pflege,Winterschutz,9,10,,,0,im Topf/Kübel Wurzelballen vor Durchfrieren schützen,Regel: zwei-Ursachen-Modell (Frost/Gefäß)
KR000260,Wald-Erdbeere,Anbau,Pflanzung,4,4,,,0,Frühsommer,"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000260,Wald-Erdbeere,Anbau,Pflanzung,7,8,,,0,oder Spätsommer,"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000260,Wald-Erdbeere,Anbau,Teilung/Vermehrung,7,8,,,0,über Ausläufer,"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000260,Wald-Erdbeere,Nutzung,Blüte,3,4,,,0,,"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000260,Wald-Erdbeere,Nutzung,Ernte,4,6,,,1,"Frühsommer–Spätsommer, laufend","Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000260,Wald-Erdbeere,Pflege,Winterschutz,9,10,,,0,im Topf/Kübel Wurzelballen vor Durchfrieren schützen,Regel: zwei-Ursachen-Modell (Frost/Gefäß)
KR000261,Himbeere,Anbau,Pflanzung,7,8,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000261,Himbeere,Anbau,Pflanzung,2,3,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000261,Himbeere,Nutzung,Ernte,5,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000261,Himbeere,Nutzung,Blüte,3,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000261,Himbeere,Pflege,Rückschnitt,2,3,,,0,i.d.R. im Frühjahr; Detail s. Pflegetext,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000261,Himbeere,Pflege,Pflege (allgemein),,,,,1,Schnitt je nach Art im passenden Zeitfenster; wässern in Trockenphasen; mulchen/auslichten nach Bedarf,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000262,Brombeere,Anbau,Pflanzung,7,8,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000262,Brombeere,Anbau,Pflanzung,2,3,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000262,Brombeere,Nutzung,Ernte,5,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000262,Brombeere,Nutzung,Blüte,3,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000262,Brombeere,Pflege,Rückschnitt,2,3,,,0,i.d.R. im Frühjahr; Detail s. Pflegetext,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000262,Brombeere,Pflege,Pflege (allgemein),,,,,1,Schnitt je nach Art im passenden Zeitfenster; wässern in Trockenphasen; mulchen/auslichten nach Bedarf,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000263,Johannisbeere,Anbau,Pflanzung,7,8,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000263,Johannisbeere,Anbau,Pflanzung,2,3,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000263,Johannisbeere,Nutzung,Ernte,5,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000263,Johannisbeere,Nutzung,Blüte,3,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000263,Johannisbeere,Pflege,Rückschnitt,2,3,,,0,i.d.R. im Frühjahr; Detail s. Pflegetext,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000263,Johannisbeere,Pflege,Pflege (allgemein),,,,,1,Schnitt je nach Art im passenden Zeitfenster; wässern in Trockenphasen; mulchen/auslichten nach Bedarf,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000264,Schwarze Johannisbeere,Anbau,Pflanzung,7,8,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000264,Schwarze Johannisbeere,Anbau,Pflanzung,2,3,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000264,Schwarze Johannisbeere,Nutzung,Ernte,5,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000264,Schwarze Johannisbeere,Nutzung,Blüte,3,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000264,Schwarze Johannisbeere,Pflege,Rückschnitt,2,3,,,0,i.d.R. im Frühjahr; Detail s. Pflegetext,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000264,Schwarze Johannisbeere,Pflege,Pflege (allgemein),,,,,1,Schnitt je nach Art im passenden Zeitfenster; wässern in Trockenphasen; mulchen/auslichten nach Bedarf,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000265,Stachelbeere,Anbau,Pflanzung,7,8,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000265,Stachelbeere,Anbau,Pflanzung,2,3,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000265,Stachelbeere,Nutzung,Ernte,5,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000265,Stachelbeere,Nutzung,Blüte,3,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000265,Stachelbeere,Pflege,Rückschnitt,2,3,,,0,i.d.R. im Frühjahr; Detail s. Pflegetext,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000265,Stachelbeere,Pflege,Pflege (allgemein),,,,,1,Schnitt je nach Art im passenden Zeitfenster; wässern in Trockenphasen; mulchen/auslichten nach Bedarf,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000266,Heidelbeere,Anbau,Pflanzung,7,8,,,0,Herbst,"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000266,Heidelbeere,Anbau,Pflanzung,2,3,,,0,oder Frühjahr (saurer Boden!),"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000266,Heidelbeere,Nutzung,Blüte,4,4,,,0,,"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000266,Heidelbeere,Nutzung,Ernte,5,6,,,1,Hochsommer–Spätsommer,"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000266,Heidelbeere,Pflege,Rückschnitt,10,10,,,0,Auslichtung im Winter,"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000266,Heidelbeere,Pflege,Winterschutz,9,10,,,0,im Topf/Kübel Wurzelballen vor Durchfrieren schützen,Regel: zwei-Ursachen-Modell (Frost/Gefäß)
KR000267,Kulturheidelbeere,Anbau,Pflanzung,7,8,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000267,Kulturheidelbeere,Anbau,Pflanzung,2,3,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000267,Kulturheidelbeere,Nutzung,Ernte,5,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000267,Kulturheidelbeere,Nutzung,Blüte,3,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000267,Kulturheidelbeere,Pflege,Rückschnitt,2,3,,,0,i.d.R. im Frühjahr; Detail s. Pflegetext,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000267,Kulturheidelbeere,Pflege,Pflege (allgemein),,,,,1,Schnitt je nach Art im passenden Zeitfenster; wässern in Trockenphasen; mulchen/auslichten nach Bedarf,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000267,Kulturheidelbeere,Pflege,Winterschutz,9,10,,,0,im Topf/Kübel Wurzelballen vor Durchfrieren schützen,Regel: zwei-Ursachen-Modell (Frost/Gefäß)
KR000268,Preiselbeere,Anbau,Pflanzung,7,8,,,0,Herbst,"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000268,Preiselbeere,Anbau,Pflanzung,2,3,,,0,oder Frühjahr (saurer Boden!),"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000268,Preiselbeere,Nutzung,Blüte,4,4,,,0,,"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000268,Preiselbeere,Nutzung,Ernte,6,8,,,1,Spätsommer–Vollherbst,"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000268,Preiselbeere,Pflege,Rückschnitt,10,10,,,0,Auslichtung im Winter,"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000268,Preiselbeere,Pflege,Winterschutz,9,10,,,0,im Topf/Kübel Wurzelballen vor Durchfrieren schützen,Regel: zwei-Ursachen-Modell (Frost/Gefäß)
KR000269,Apfel,Anbau,Pflanzung,7,8,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000269,Apfel,Anbau,Pflanzung,2,3,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000269,Apfel,Nutzung,Ernte,5,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000269,Apfel,Nutzung,Blüte,3,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000269,Apfel,Pflege,Rückschnitt,2,3,,,0,i.d.R. im Frühjahr; Detail s. Pflegetext,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000269,Apfel,Pflege,Pflege (allgemein),,,,,1,Schnitt je nach Art im passenden Zeitfenster; wässern in Trockenphasen; mulchen/auslichten nach Bedarf,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000270,Birne,Anbau,Pflanzung,7,8,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000270,Birne,Anbau,Pflanzung,2,3,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000270,Birne,Nutzung,Ernte,5,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000270,Birne,Nutzung,Blüte,3,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000270,Birne,Pflege,Rückschnitt,2,3,,,0,i.d.R. im Frühjahr; Detail s. Pflegetext,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000270,Birne,Pflege,Pflege (allgemein),,,,,1,Schnitt je nach Art im passenden Zeitfenster; wässern in Trockenphasen; mulchen/auslichten nach Bedarf,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000271,Quitte,Anbau,Pflanzung,7,8,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000271,Quitte,Anbau,Pflanzung,2,3,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000271,Quitte,Nutzung,Ernte,5,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000271,Quitte,Nutzung,Blüte,3,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000271,Quitte,Pflege,Rückschnitt,2,3,,,0,i.d.R. im Frühjahr; Detail s. Pflegetext,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000271,Quitte,Pflege,Pflege (allgemein),,,,,1,Schnitt je nach Art im passenden Zeitfenster; wässern in Trockenphasen; mulchen/auslichten nach Bedarf,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000272,Kirsche,Anbau,Pflanzung,7,8,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000272,Kirsche,Anbau,Pflanzung,2,3,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000272,Kirsche,Nutzung,Ernte,5,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000272,Kirsche,Nutzung,Blüte,3,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000272,Kirsche,Pflege,Rückschnitt,2,3,,,0,i.d.R. im Frühjahr; Detail s. Pflegetext,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000272,Kirsche,Pflege,Pflege (allgemein),,,,,1,Schnitt je nach Art im passenden Zeitfenster; wässern in Trockenphasen; mulchen/auslichten nach Bedarf,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000273,Sauerkirsche,Anbau,Pflanzung,7,8,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000273,Sauerkirsche,Anbau,Pflanzung,2,3,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
